chunk_id,decision,reviewed_by,review_comment,rejection_reason
NICE_SELF_HARM_d77a0488_00152_7a9e9b2e08bf,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00153_ba157635b0c5,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00154_d71282743d32,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00155_c4dcc44e5a66,rejected,ChatGPT-assisted review,,涉及临床治疗或自伤方式/减害细节，不适合普通陪伴直接引用
NICE_SELF_HARM_d77a0488_00156_11432f7ec35f,rejected,ChatGPT-assisted review,,涉及临床治疗或自伤方式/减害细节，不适合普通陪伴直接引用
NICE_SELF_HARM_d77a0488_00157_775ee5cf89b7,rejected,ChatGPT-assisted review,,涉及临床治疗或自伤方式/减害细节，不适合普通陪伴直接引用
NICE_SELF_HARM_d77a0488_00158_d0ac9cb116c7,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00159_2d5ddec8d7e0,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00160_114e48e38952,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00161_513c347ad366,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00162_3d8bf061c106,rejected,ChatGPT-assisted review,,指南证据、委员会讨论或研究方法内容，不是面向用户的安全支持正文
NICE_SELF_HARM_d77a0488_00163_3343c2e67bba,rejected,ChatGPT-assisted review,,指南证据、委员会讨论或研究方法内容，不是面向用户的安全支持正文
NICE_SELF_HARM_d77a0488_00164_449dc58fd86c,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00165_f50851f26400,rejected,ChatGPT-assisted review,,指南证据、委员会讨论或研究方法内容，不是面向用户的安全支持正文
NICE_SELF_HARM_d77a0488_00166_dc095d5d2f3f,rejected,ChatGPT-assisted review,,指南证据、委员会讨论或研究方法内容，不是面向用户的安全支持正文
NICE_SELF_HARM_d77a0488_00167_703dd491be4d,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00168_691e72e125d7,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00169_273e163fd6c9,rejected,ChatGPT-assisted review,,涉及临床治疗或自伤方式/减害细节，不适合普通陪伴直接引用
NICE_SELF_HARM_d77a0488_00170_947310997001,rejected,ChatGPT-assisted review,,涉及临床治疗或自伤方式/减害细节，不适合普通陪伴直接引用
NICE_SELF_HARM_d77a0488_00171_fd40909558ce,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00172_1bf96684b1df,rejected,ChatGPT-assisted review,,指南证据、委员会讨论或研究方法内容，不是面向用户的安全支持正文
NICE_SELF_HARM_d77a0488_00173_94dde21046df,rejected,ChatGPT-assisted review,,指南证据、委员会讨论或研究方法内容，不是面向用户的安全支持正文
NICE_SELF_HARM_d77a0488_00174_7fa522e698db,rejected,ChatGPT-assisted review,,指南证据、委员会讨论或研究方法内容，不是面向用户的安全支持正文
NICE_SELF_HARM_d77a0488_00175_1d808bd0a46e,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00176_84d86f93dbc1,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00177_ad61734b10e5,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00178_6b9cb1bbef47,rejected,ChatGPT-assisted review,,指南证据、委员会讨论或研究方法内容，不是面向用户的安全支持正文
NICE_SELF_HARM_d77a0488_00179_9d0f483046c3,rejected,ChatGPT-assisted review,,涉及临床治疗或自伤方式/减害细节，不适合普通陪伴直接引用
NICE_SELF_HARM_d77a0488_00180_a703130ef9ae,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00181_f169ee83a8b2,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_d77a0488_00182_ff1f85e1b008,rejected,ChatGPT-assisted review,,指南证据、委员会讨论或研究方法内容，不是面向用户的安全支持正文
NICE_SELF_HARM_d77a0488_00183_407af8371e25,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_a28a503c_00000_dcaa3c75c2ac,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_a28a503c_00001_4ec430e3ce17,rejected,ChatGPT-assisted review,,自动检查为 too_short，且属于高风险主题，缺乏可独立安全引用的完整语义
NICE_SELF_HARM_a28a503c_00002_6696cafd3593,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_a28a503c_00003_ecf390855aa1,rejected,ChatGPT-assisted review,,涉及临床治疗或自伤方式/减害细节，不适合普通陪伴直接引用
NICE_SELF_HARM_a28a503c_00004_9823b9fde589,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_a28a503c_00005_98b1519fe97e,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_a28a503c_00006_e4660361819a,rejected,ChatGPT-assisted review,,自动检查为 too_short，且属于高风险主题，缺乏可独立安全引用的完整语义
NICE_SELF_HARM_a28a503c_00007_e12c17fb7e32,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_a28a503c_00008_a893760837af,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_a28a503c_00009_dc3e34a3bd5b,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_a28a503c_00010_26ab37973f54,pending,ChatGPT-assisted review,NICE 自伤指南属于高风险安全内容；片段虽可能有帮助，但需安全专项复核后才能进入安全路由,
NICE_SELF_HARM_a28a503c_00011_3ab554cf376f,rejected,ChatGPT-assisted review,,涉及临床治疗或自伤方式/减害细节，不适合普通陪伴直接引用
NICE_SELF_HARM_a28a503c_00012_28e14efedbcd,rejected,ChatGPT-assisted review,,目录、附录、实施责任或行政信息，不是面向用户的安全支持内容
NICE_SELF_HARM_a28a503c_00013_8bd91fd3d793,rejected,ChatGPT-assisted review,,目录、附录、实施责任或行政信息，不是面向用户的安全支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00000_b3787c7bf32e,rejected,ChatGPT-assisted review,,版权、网页、语言或出版元数据，不是可直接引用的安全支持正文
NIMH_SUICIDE_PREVENTION_dcc25fe6_00001_c018a483d2e5,rejected,ChatGPT-assisted review,,版权、网页、语言或出版元数据，不是可直接引用的安全支持正文
NIMH_SUICIDE_PREVENTION_dcc25fe6_00002_983b5795995b,rejected,ChatGPT-assisted review,,网页导航、研究或外部资源列表，不是独立危机支持正文
NIMH_SUICIDE_PREVENTION_dcc25fe6_00003_867e60cf608b,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00004_fa6268848bfa,pending,ChatGPT-assisted review,涉及自杀定义或求助信息，来源可靠但属于高风险内容，需安全专项复核,
NIMH_SUICIDE_PREVENTION_dcc25fe6_00005_a1dae69d5612,rejected,ChatGPT-assisted review,,网页导航、研究或外部资源列表，不是独立危机支持正文
NIMH_SUICIDE_PREVENTION_dcc25fe6_00006_169b8a7df1fe,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00007_eced95cf7c6d,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00008_c91a4976ed4e,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00009_67ed67a7f610,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00010_182d34f61c4a,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00011_7d4340522dcd,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00012_3616cf030cb3,rejected,ChatGPT-assisted review,,自动检查为 too_short，且属于高风险主题，缺乏可独立安全引用的完整语义
NIMH_SUICIDE_PREVENTION_dcc25fe6_00013_e641a236263f,rejected,ChatGPT-assisted review,,自动检查为 too_short，且属于高风险主题，缺乏可独立安全引用的完整语义
NIMH_SUICIDE_PREVENTION_dcc25fe6_00014_ac9fc79cf511,pending,ChatGPT-assisted review,涉及自杀定义或求助信息，来源可靠但属于高风险内容，需安全专项复核,
NIMH_SUICIDE_PREVENTION_dcc25fe6_00015_5bff864b9cc9,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00016_49e3d1413f32,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
NIMH_SUICIDE_PREVENTION_dcc25fe6_00017_a1d8fb8f0060,rejected,ChatGPT-assisted review,,研究、资源导航或项目列表，不是可独立引用的危机支持内容
WHO_LIVE_LIFE_2021_8e6e10f8_00000_644e42e678eb,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00001_7d9fc061dcf9,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00002_7da9e8de4c33,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00003_2c6e58d8e3e1,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00004_9959f6faf102,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00005_f9240285a20a,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00006_87f04c81b0eb,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00007_eb8b83d5f72d,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00008_12c31fc00f71,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00009_6c3663e520a8,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00010_bc8b4a2e0d46,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00011_22ca5732d72a,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00012_481e7457c718,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00013_bd7c77f4d3e6,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00014_17746baa7a22,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00015_bb03e6fce8bf,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00016_bf51919594b0,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00017_a74c30636898,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00018_4b1118f4bb3a,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00019_87cba85ed17e,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
WHO_LIVE_LIFE_2021_8e6e10f8_00020_0a3800b051b3,rejected,ChatGPT-assisted review,,国家/公共卫生层面的自杀预防实施与政策内容，不作为普通聊天直接引用
